cue,key,target_spk,mix_path,target_path,est_path,mix_sisnr,est_sisnr,sisnr_i
CONTEXT,2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__SIM__1188-1188-133604-0022,2830,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__SIM__1188-1188-133604-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__SIM__1188-1188-133604-0022.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt2643-2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__SIM__1188-1188-133604-0022-T2830.wav,-0.03434284124888086,5.361208835227188,5.395551676476069
CONTEXT,2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__SIM__4970-4970-29093-0023,8555,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__SIM__4970-4970-29093-0023.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__SIM__4970-4970-29093-0023.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt3795-2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__SIM__4970-4970-29093-0023-T8555.wav,0.018002997295283468,12.094148288309519,12.076145291014235
CONTEXT,5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__SIM__1089-1089-134691-0017,5639,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__SIM__1089-1089-134691-0017.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__SIM__1089-1089-134691-0017.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt253-5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__SIM__1089-1089-134691-0017-T5639.wav,-0.007636546993851184,12.947482726396798,12.955119273390649
CONTEXT,5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__SIM__3729-3729-6852-0027,4507,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__SIM__3729-3729-6852-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__SIM__3729-3729-6852-0027.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt3807-5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__SIM__3729-3729-6852-0027-T4507.wav,0.09395071062275663,12.341795710604025,12.247844999981268
CONTEXT,3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__SIM__4507-4507-16021-0050,3729,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__SIM__4507-4507-16021-0050.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__SIM__4507-4507-16021-0050.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt4649-3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__SIM__4507-4507-16021-0050-T3729.wav,-0.12045331191210193,12.713261471977235,12.833714783889338
CONTEXT,3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__SIM__260-260-123440-0017,672,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__SIM__260-260-123440-0017.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__SIM__260-260-123440-0017.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt4677-3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__SIM__260-260-123440-0017-T672.wav,-0.17772502624561123,-0.19766216856933355,-0.019937142323722318
CONTEXT,2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__SIM__1188-1188-133604-0036,2830,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__SIM__1188-1188-133604-0036.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__SIM__1188-1188-133604-0036.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt4805-2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__SIM__1188-1188-133604-0036-T2830.wav,-0.10857666484846873,10.405090906601737,10.513667571450206
CONTEXT,2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__SIM__5683-5683-32866-0008,237,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__SIM__5683-5683-32866-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__SIM__5683-5683-32866-0008.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt3399-2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__SIM__5683-5683-32866-0008-T237.wav,-0.07338804854430425,-0.48195286637100965,-0.4085648178267054
CONTEXT,2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__SIM__61-61-70968-0027,2300,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__SIM__61-61-70968-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__SIM__61-61-70968-0027.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt951-2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__SIM__61-61-70968-0027-T2300.wav,-0.012774956506892048,6.81636932601294,6.829144282519832
CONTEXT,2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__SIM__1284-1284-134647-0001,4446,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__SIM__1284-1284-134647-0001.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__SIM__1284-1284-134647-0001.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt3721-2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__SIM__1284-1284-134647-0001-T4446.wav,0.023645065173842867,-24.112284482189665,-24.135929547363506
CONTEXT,121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__SIM__237-237-126133-0002,121,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__SIM__237-237-126133-0002.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__SIM__237-237-126133-0002.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt197-121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__SIM__237-237-126133-0002-T121.wav,-0.043715490479302704,14.758939117019185,14.802654607498487
CONTEXT,121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__SIM__5105-5105-28240-0008,7021,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__SIM__5105-5105-28240-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__SIM__5105-5105-28240-0008.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt4367-121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__SIM__5105-5105-28240-0008-T7021.wav,0.028974616517126447,9.63591182190464,9.606937205387514
CONTEXT,1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__SIM__5105-5105-28241-0003,1320,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__SIM__5105-5105-28241-0003.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__SIM__5105-5105-28241-0003.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt225-1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__SIM__5105-5105-28241-0003-T1320.wav,-0.015605004234504932,10.486546694917116,10.502151699151622
CONTEXT,1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__SIM__672-672-122797-0061,260,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__SIM__672-672-122797-0061.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__SIM__672-672-122797-0061.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt5753-1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__SIM__672-672-122797-0061-T260.wav,-0.04026611763239644,12.187733317275553,12.22799943490795
CONTEXT,2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__SIM__3570-3570-5695-0012,2961,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__SIM__3570-3570-5695-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__SIM__3570-3570-5695-0012.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt2691-2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__SIM__3570-3570-5695-0012-T2961.wav,-0.006328756220482139,-19.50894989954341,-19.502621143322926
CONTEXT,2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__SIM__260-260-123288-0008,6930,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__SIM__260-260-123288-0008.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__SIM__260-260-123288-0008.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt1013-2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__SIM__260-260-123288-0008-T6930.wav,-0.01326565927068019,12.750211970981447,12.763477630252126
CONTEXT,3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__SIM__4507-4507-16021-0054,3729,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__SIM__4507-4507-16021-0054.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__SIM__4507-4507-16021-0054.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt947-3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__SIM__4507-4507-16021-0054-T3729.wav,-0.04122414170465035,5.8202500690691465,5.861474210773797
CONTEXT,3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__SIM__4992-4992-41797-0020,8463,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__SIM__4992-4992-41797-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__SIM__4992-4992-41797-0020.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt2481-3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__SIM__4992-4992-41797-0020-T8463.wav,-0.03199935306523993,8.97375512793202,9.00575448099726
CONTEXT,4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__SIM__4446-4446-2271-0009,4992,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__SIM__4446-4446-2271-0009.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__SIM__4446-4446-2271-0009.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt157-4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__SIM__4446-4446-2271-0009-T4992.wav,-0.002051382220142842,6.07399521552964,6.076046597749783
CONTEXT,4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__SIM__61-61-70968-0027,8230,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__SIM__61-61-70968-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__SIM__61-61-70968-0027.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt2155-4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__SIM__61-61-70968-0027-T8230.wav,0.09647720534683007,-6.520551842916325,-6.617029048263156
CONTEXT,8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__SIM__4970-4970-29095-0022,8555,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__SIM__4970-4970-29095-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__SIM__4970-4970-29095-0022.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt4967-8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__SIM__4970-4970-29095-0022-T8555.wav,0.000326747588949441,6.772166923729541,6.771840176140592
CONTEXT,8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__SIM__8455-8455-210777-0027,4077,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__SIM__8455-8455-210777-0027.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__SIM__8455-8455-210777-0027.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt1519-8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__SIM__8455-8455-210777-0027-T4077.wav,-0.011389401883750257,3.949908484956409,3.961297886840159
CONTEXT,260-123286-0015_237-134493-0001__T1__260-260-123286-0015__SIM__672-672-122797-0017,260,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/260-123286-0015_237-134493-0001__T1__260-260-123286-0015__SIM__672-672-122797-0017.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/260-123286-0015_237-134493-0001__T1__260-260-123286-0015__SIM__672-672-122797-0017.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt2279-260-123286-0015_237-134493-0001__T1__260-260-123286-0015__SIM__672-672-122797-0017-T260.wav,-0.08618879389103996,13.682583359142068,13.768772153033108
CONTEXT,260-123286-0015_237-134493-0001__T2__237-237-134493-0001__SIM__5683-5683-32866-0006,237,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/260-123286-0015_237-134493-0001__T2__237-237-134493-0001__SIM__5683-5683-32866-0006.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/260-123286-0015_237-134493-0001__T2__237-237-134493-0001__SIM__5683-5683-32866-0006.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt1929-260-123286-0015_237-134493-0001__T2__237-237-134493-0001__SIM__5683-5683-32866-0006-T237.wav,-0.047904739488414456,4.455018159437342,4.502922898925757
CONTEXT,1580-141083-0006_7176-88083-0024__T1__1580-1580-141083-0006__SIM__237-237-134493-0003,1580,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/1580-141083-0006_7176-88083-0024__T1__1580-1580-141083-0006__SIM__237-237-134493-0003.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/1580-141083-0006_7176-88083-0024__T1__1580-1580-141083-0006__SIM__237-237-134493-0003.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt5507-1580-141083-0006_7176-88083-0024__T1__1580-1580-141083-0006__SIM__237-237-134493-0003-T1580.wav,0.10512338234037552,12.876250179850047,12.771126797509671
CONTEXT,1580-141083-0006_7176-88083-0024__T2__7176-7176-88083-0024__SIM__61-61-70970-0031,7176,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/mix_clean/1580-141083-0006_7176-88083-0024__T2__7176-7176-88083-0024__SIM__61-61-70970-0031.wav,/data/tse_cue_project/datasets/Libri2Mix_similar_speaker_clean/wav16k/min/test/s1/1580-141083-0006_7176-88083-0024__T2__7176-7176-88083-0024__SIM__61-61-70970-0031.wav,/data/tse_cue_project/diagnostics/stage2_p0_20260604/simspk_sisnri_full/context_part0/audio/Utt4109-1580-141083-0006_7176-88083-0024__T2__7176-7176-88083-0024__SIM__61-61-70970-0031-T7176.wav,-0.01116576022844212,3.165021523644571,3.176187283873013
